"_id","comment","cont_url","likes","title","update","username"
"5e945ea6c52e8cce2a1e25b2","45","https://juejin.im/post/5e72e97c6fb9a07cb346083f","238","一口气说出 6种，@Transactional注解的失效场景","2020-04-13T12:35:02.468Z","程序员内点事"
"5e945ea6c52e8cce2a1e25b3","0","https://juejin.im/post/5e9303f16fb9a03c341da84c","0","Spring Boot原理剖析","2020-04-13T12:35:00.497Z","北柠Java"
"5e945ea6c52e8cce2a1e25b4","0","https://juejin.im/post/5e8fc303f265da480836b31d","7","一文教会你如何在 Spring 中进行集成测试，太赞了","2020-04-13T07:43:13.283Z","沉默王二"
"5e945ea6c52e8cce2a1e25b5","0","https://juejin.im/post/5e8fcf3ff265da47ad2191dd","7","【SpringBoot DB系列】Mybatis-Plus 代码自动生成","2020-04-13T12:12:01.488Z","一灰灰"
"5e945ea6c52e8cce2a1e25b6","0","https://juejin.im/post/5e8c8ba051882573c66cfe20","27","轻松搞定高并发：详解Redis的五种数据类型及应用场景分析！","2020-04-13T09:54:06.553Z","风平浪静如码"
"5e945ea6c52e8cce2a1e25b7","0","https://juejin.im/post/5e92a63de51d4546cd2fe5f5","2","Spring 事务管理及失效总结","2020-04-13T12:16:13.057Z","yifanzheng"
"5e945ea6c52e8cce2a1e25b8","6","https://juejin.im/post/5e7d799c51882573c04cbcc2","14","【每日鲜蘑】从数据库看乐观锁、悲观锁","2020-04-13T08:53:07.344Z","襄垣"
"5e945ea6c52e8cce2a1e25b9","0","https://juejin.im/post/5e8ecce9f265da48027a2763","3","并发编程之剖析synchronized的用法及使用场景","2020-04-13T12:29:02.382Z","搬砖的小矿工"
"5e945ea6c52e8cce2a1e25ba","0","https://juejin.im/post/5e92b5cd51882573744c62c1","3","八、【Docker笔记】使用Dockerfile创建镜像","2020-04-13T11:33:00.849Z","公子奇"
"5e945ea6c52e8cce2a1e25bb","0","https://juejin.im/post/5e92a642f265da47c917031a","3","Spring Boot 集成 MyBatis（注解方式）操作数据库","2020-04-13T12:35:12.499Z","yifanzheng"
"5e945ea6c52e8cce2a1e25bc","2","https://juejin.im/post/5e8ec36b51882573a77d08e2","5","🔥小六六抬杠线程安全","2020-04-13T09:46:13.877Z","六脉神剑"
"5e945ea6c52e8cce2a1e25bd","0","https://juejin.im/post/5e8ed12bf265da47d00a58f8","14","从一起GC血案谈到反射原理","2020-04-13T12:30:00.648Z","PerfMa"
"5e945ea6c52e8cce2a1e25be","0","https://juejin.im/post/5e919bbaf265da47e34bfe64","1","phabricator通过http推送和拉取代码","2020-04-13T09:51:02.122Z","AskHarries"
"5e945ea6c52e8cce2a1e25bf","0","https://juejin.im/post/5e93c05ef265da47cd357047","0","详解快速排序算法","2020-04-13T12:36:01.306Z","code随笔"
"5e945ea6c52e8cce2a1e25c0","5","https://juejin.im/post/5e83fa28e51d4546d23bfd73","68","一文带你入门Java Stream流，太强了","2020-04-13T11:25:13.471Z","沉默王二"
"5e945ea6c52e8cce2a1e25c1","16","https://juejin.im/post/5e85aafcf265da47b17788bb","52","解决了CPU飙升的问题，我终于可以安心睡觉了","2020-04-13T10:03:04.618Z","马尾🌱"
"5e945ea6c52e8cce2a1e25c2","0","https://juejin.im/post/5e90233bf265da47eb059d46","7","2020互联网Java后端面试必备解析—RabbitMQ22题","2020-04-13T11:44:12.516Z","码农清风"
"5e945ea6c52e8cce2a1e25c3","0","https://juejin.im/post/5e92a641f265da47c35d8049","1","Spring Boot 集成 MyBatis（注解方式）实现多数据源配置","2020-04-13T10:41:14.787Z","yifanzheng"
"5e945ea6c52e8cce2a1e25c4","14","https://juejin.im/post/5e8df901f265da480f0f9de3","11","大学四年Java学习路线规划，所有私藏资料我都贡献出来了，我要是早知道就好了","2020-04-13T11:45:14.555Z","阿甘的码路"
"5e945ea6c52e8cce2a1e25c5","9","https://juejin.im/post/5e833ad0518825737546729e","30","链式调用 | 我的代码没有else","2020-04-13T12:42:11.637Z","TIGERB"
"5e945ea6c52e8cce2a1e25c6","0","https://juejin.im/post/5e92756ae51d4546ce27c7bb","3","Spring Boot  2.x 实战--第一个Spring Boot程序","2020-04-13T10:06:02.934Z","大数据小先"
"5e945ea6c52e8cce2a1e25c7","3","https://juejin.im/post/5e847f6951882573b753674d","34","美团Java研发二面：看你简历写了熟悉Kafka，它为什么速度会这么快？","2020-04-13T11:21:06.247Z","风平浪静如码"
"5e945ea6c52e8cce2a1e25c8","0","https://juejin.im/post/5e9005dfe51d45470720c667","5","一文读懂 K8s 持久化存储流程","2020-04-13T12:26:00.533Z","阿里巴巴云原生"
"5e945ea6c52e8cce2a1e25c9","1","https://juejin.im/post/5e91c833518825739f6b0e4c","2","[译]为什么实现NodeJS沙箱很难？","2020-04-13T12:35:00.816Z","阿里巴巴数据库DMS前端团队"
"5e945ea6c52e8cce2a1e25ca","1","https://juejin.im/post/5e800a1d6fb9a03c6568d06f","28","一文彻底读懂MySQL事务的四大隔离级别","2020-04-13T11:16:03.502Z","Jay_huaxiao"
"5e945ea6c52e8cce2a1e25cb","0","https://juejin.im/post/5e8f183a6fb9a03c3c351b4f","5","索引数据结构之B-Tree与B+Tree（上篇）","2020-04-13T10:05:13.454Z","天堂同志"
"5e945ea6c52e8cce2a1e25cc","14","https://juejin.im/post/5e89c29b518825736e57d668","32","如何安全存储密码都不知道，难怪我被面试官吊打呢...学完这个一定打回去！","2020-04-13T12:33:03.104Z","后端技术指南针"
"5e945ea6c52e8cce2a1e25cd","1","https://juejin.im/post/5e8d809d51882573cc56b156","8","ThreadLocal缺点及解决方案","2020-04-13T12:33:02.536Z","房东的小黑黑"
"5e945ea6c52e8cce2a1e25ce","0","https://juejin.im/post/5e8fe742e51d4546ce27c4f7","4","jenkins如何打包并部署镜像到rancher","2020-04-13T09:17:04.187Z","AskHarries"
"5e945ea6c52e8cce2a1e25cf","13","https://juejin.im/post/5e7c0946f265da42e879fe0c","90","准备刷 leetcode 了，才发现自己连时间复杂度都不懂","2020-04-13T11:10:03.953Z","Java大猿帅"
"5e945ea6c52e8cce2a1e25d0","0","https://juejin.im/post/5e8fc518e51d454708478055","3","Vim查找与替换命令大全，功能完爆IDE！","2020-04-13T12:34:01.447Z","良许Linux"
"5e945ea6c52e8cce2a1e25d1","12","https://juejin.im/post/5e7212b3f265da576e64bcd1","114","面试官：说一下公平锁和非公平锁的区别？","2020-04-13T12:20:15.194Z","敖丙"
"5e945ea6c52e8cce2a1e25d2","0","https://juejin.im/post/5e9115d9e51d4546d23c0eea","2","由于不当的执行顺序导致的死锁","2020-04-13T08:31:12.731Z","flydean"
"5e945ea6c52e8cce2a1e25d3","12","https://juejin.im/post/5e52267a51882549575f8b19","93","《我们一起进大厂》系列-大厂需求研发/开发流程","2020-04-13T10:24:06.141Z","敖丙"
"5e945ea6c52e8cce2a1e25d4","15","https://juejin.im/post/5e82b1f55188257391463536","34","避免自己写的 url 被diss！建议看看这篇RestFul API简明教程！","2020-04-13T09:53:19.448Z","Guide哥"
"5e945ea6c52e8cce2a1e25d5","2","https://juejin.im/post/5e78626ae51d45270c27a66f","156","后端程序员不得不会的 Nginx 转发匹配规则","2020-04-13T12:35:02.125Z","程序员内点事"
"5e945ea6c52e8cce2a1e25d6","4","https://juejin.im/post/5e831f8751882573a0337e52","42","不会这些概念，劝你简历不要写 “熟悉” zookeeper","2020-04-13T12:40:13.635Z","程序员内点事"
"5e945ea6c52e8cce2a1e25d7","2","https://juejin.im/post/5e8d1f9351882573ab44fda2","9","头条面试官问如何保证网络传输的可靠性，这......","2020-04-13T11:21:01.074Z","龙跃十二"
"5e945ea6c52e8cce2a1e25d8","3","https://juejin.im/post/5e8c1fdb6fb9a03c90378a67","13","Golang入门（2）：一天学完GO的基本语法","2020-04-13T12:22:01.189Z","红鸡菌"
"5e945ea6c52e8cce2a1e25d9","14","https://juejin.im/post/5e800631518825736512c038","65","springboot + aop的最佳实践，再也不怕双击666","2020-04-13T12:27:02.404Z","程序员内点事"
"5e945ea6c52e8cce2a1e25da","0","https://juejin.im/post/5e9182a8f265da47f85dea1d","0","官宣！Python 开发者大会（PyCon US）提供在线订阅啦！","2020-04-13T09:24:05.250Z","豌豆花下猫"
"5e945ea6c52e8cce2a1e25db","0","https://juejin.im/post/5e8f23b16fb9a03c917fd40d","6","很多人不知道的Python 炫技操作：合并字典的七种方法","2020-04-13T11:34:09.783Z","王一白"
"5e945ea6c52e8cce2a1e25dc","2","https://juejin.im/post/5e853b8de51d4546f46f33a5","17","都前后端分离了，咱就别做页面跳转了！统统 JSON 交互","2020-04-13T12:13:12.692Z","江南一点雨"
"5e945ea6c52e8cce2a1e25dd","0","https://juejin.im/post/5e91af8b6fb9a03c37303d58","3","集成 Spring + Spring MVC + MyBatis 搭建单体应用","2020-04-13T09:03:05.668Z","西街青年"
"5e945ea6c52e8cce2a1e25de","0","https://juejin.im/post/5e8d97cb6fb9a03c930569c1","8","探秘 RocketMQ 消息持久化机制","2020-04-13T11:09:00.929Z","平头哥的技术博文"
"5e945ea6c52e8cce2a1e25df","0","https://juejin.im/post/5e8bfece51882573b330acda","16","关于 /dev/null 差点直播吃鞋的一个小问题","2020-04-13T05:44:04.312Z","挖坑的张师傅"
"5e945ea6c52e8cce2a1e25e0","7","https://juejin.im/post/5e6c8ac86fb9a07c9110305d","57","面试官多次问我TCP粘包，而我为何屡屡受挫？","2020-04-13T12:34:12.643Z","龙跃十二"
"5e945ea6c52e8cce2a1e25e1","0","https://juejin.im/post/5e9072836fb9a03c3176217c","2","趣说区块链入门","2020-04-13T06:35:05.697Z","9龙"
"5e945ea6c52e8cce2a1e25e2","0","https://juejin.im/post/5e8ad506e51d4547165507b2","17","你必须会的 JDK 动态代理和 CGLIB 动态代理","2020-04-13T11:29:02.325Z","ytao"
"5e945ea6c52e8cce2a1e25e3","0","https://juejin.im/post/5e8dee63518825736b749555","6","Go 每日一库之 gentleman","2020-04-13T11:20:16.094Z","darjun"
"5e945ea6c52e8cce2a1e25e4","0","https://juejin.im/post/5e8c0bed51882573b627ea52","10","开车了，JMC坐稳 (jfr)","2020-04-13T12:28:01.077Z","小姐姐味道"
"5e945ea6c52e8cce2a1e25e5","5","https://juejin.im/post/5e731d5c51882549554887bf","139","2020年大厂Java面试前复习的正确姿势（800+面试题附答案解析）","2020-04-13T12:28:02.298Z","程序员追风"
"5e945ea6c52e8cce2a1e25e6","5","https://juejin.im/post/5e8bda00f265da47f318a99d","13","面试大厂才发现，索引都问这些底层知识？更怕的是自己不懂原理！","2020-04-13T10:56:13.026Z","莲花童子哪吒"
"5e945ea6c52e8cce2a1e25e7","3","https://juejin.im/post/5df70a72e51d45581902293b","7","铁锅炖自己！写bug被国家信息安全漏洞共享平台抓到【后续】","2020-04-13T10:13:06.136Z","我是十三"
"5e945ea6c52e8cce2a1e25e8","2","https://juejin.im/post/5e832bdae51d4546ce27b42a","64","程序员必知的 89 个操作系统核心概念","2020-04-13T12:33:12.184Z","cxuan"
"5e945ea6c52e8cce2a1e25e9","0","https://juejin.im/post/5e9276faf265da47f7343e0f","2","Spring Boot 2.X 实战--Spring Security 登录和注册","2020-04-13T09:59:04.077Z","大数据小先"
"5e945ea6c52e8cce2a1e25ea","10","https://juejin.im/post/5e86971c518825736f640ce3","29","徒手撸一个扫码登录示例工程","2020-04-13T12:16:02.026Z","一灰灰"
"5e945ea6c52e8cce2a1e25eb","0","https://juejin.im/post/5e9137876fb9a03c7762092a","1","单向链表正确实现方式","2020-04-13T11:28:00.738Z","MageByte"
"5e945ea6c52e8cce2a1e25ec","22","https://juejin.im/post/5e787ef8f265da571126577c","83","RestFul API 统一格式返回 + 全局异常处理","2020-04-13T09:30:14.461Z","Van_Fan"
"5e945ea6c52e8cce2a1e25ed","4","https://juejin.im/post/5e7c7cb1e51d455c3223e56a","60","2020年Java基础高频面试题汇总（1.4W字详细解析）","2020-04-13T12:32:11.685Z","程序员追风"
"5e945ea6c52e8cce2a1e25ee","0","https://juejin.im/post/5e9043fd6fb9a03c53518981","5","Springboot使用Mybatis插件PageHelper 总结","2020-04-13T06:24:06.321Z","硬"
"5e945ea6c52e8cce2a1e25ef","0","https://juejin.im/post/5e8d72a2f265da47df1cc76a","5","代码审查常见问题，建议收藏","2020-04-13T06:08:06.117Z","京东_松花皮蛋me"
"5e945ea6c52e8cce2a1e25f0","0","https://juejin.im/post/5e8bbbb5f265da47eb059590","8","写给小白看的入门级 Java 基本语法，强烈推荐","2020-04-13T10:41:02.009Z","沉默王二"
"5e945ea6c52e8cce2a1e25f1","21","https://juejin.im/post/5e79f1715188255e374d8097","32","喜极而泣，我终于干掉了该死的 if-else","2020-04-13T09:38:06.509Z","程序员内点事"
"5e945ea6c52e8cce2a1e25f2","0","https://juejin.im/post/5e8d1d25e51d45470027310f","8","还不懂 ConcurrentHashMap ？这份源码分析了解一下","2020-04-13T12:28:00.896Z","未读代码"
"5e945ea6c52e8cce2a1e25f3","0","https://juejin.im/post/5e6a1a496fb9a07cd80f367f","11","一篇文章快速搞懂 Atomic（原子整数/原子引用/原子数组/LongAdder）","2020-04-13T03:35:01.542Z","学习Java的小姐姐"
"5e945ea6c52e8cce2a1e25f4","25","https://juejin.im/post/5e5f99c251882549281bfb09","218","盘点下我用的顺手的那些工具！","2020-04-13T12:38:16.832Z","MacroZheng"
"5e945ea6c52e8cce2a1e25f5","0","https://juejin.im/post/5e90314e6fb9a03c3176210b","4","记通过 jwt 在 golang 和 java ( spring boot ) 之间共享token的小坑","2020-04-13T05:36:06.031Z","别浪_猥琐发育"
"5e945ea6c52e8cce2a1e25f6","2","https://juejin.im/post/5e7df6ff6fb9a03c957fe006","59","阿里Java研发三面：说一下你项目中的单点登录是如何实现的？","2020-04-13T09:20:06.357Z","风平浪静如码"
"5e945ea6c52e8cce2a1e25f7","4","https://juejin.im/post/5e83f12ce51d4546c82d8b0f","50","「starter推荐」简单高效Excel 导出工具","2020-04-13T08:10:13.824Z","冷冷gg"
"5e945ea6c52e8cce2a1e25f8","0","https://juejin.im/post/5e9156dae51d4546d170fb49","2","浅谈分布式集群管理系统【二】","2020-04-13T08:09:04.537Z","承志"
"5e945ea6c52e8cce2a1e25f9","1","https://juejin.im/post/5e8be8bc6fb9a03c6e641f56","9","动态生成简约MVC请求接口|抛弃一切注解减少重复劳动吧","2020-04-13T08:29:12.693Z","地藏Kelvin"
"5e945ea6c52e8cce2a1e25fa","3","https://juejin.im/post/5e8c35b6f265da47f406e2bd","15","一文总结分析聚集索引、非聚集索引、覆盖索引的工作原理！","2020-04-13T12:28:01.016Z","风平浪静如码"
"5e945ea6c52e8cce2a1e25fb","4","https://juejin.im/post/5e81fd1ff265da47e84e5e2c","43","Docker环境下秒建Redis集群，连SpringBoot也整上了！","2020-04-13T10:56:15.613Z","MacroZheng"
"5e945ea6c52e8cce2a1e25fc","0","https://juejin.im/post/5e8eddd36fb9a03c917fd385","8","重磅合集 | 31 篇技术文章，带你从零入门 K8s （留言赠书）","2020-04-13T11:58:01.201Z","阿里巴巴云原生"
"5e945ea6c52e8cce2a1e25fd","20","https://juejin.im/post/5e7421b8518825497468178a","47","Java 14 发布了，不使用""class""也能定义类了？还顺手要干掉Lombok！","2020-04-13T11:42:11.361Z","HollisChuang"
"5e945ea6c52e8cce2a1e25fe","2","https://juejin.im/post/5e8e842951882573c66d0116","3","我们的线程被饿死了","2020-04-13T05:06:00.856Z","flydean"
"5e945ea6c52e8cce2a1e25ff","0","https://juejin.im/post/5e8ee6826fb9a03c860b73c0","3","RocketMQ 源码分析之路由中心(NameServer)","2020-04-13T02:49:05.692Z","平头哥的技术博文"
"5e945ea6c52e8cce2a1e2600","2","https://juejin.im/post/5e8c9322e51d454701256a32","10","@PostConstruct注解，你该好好看看","2020-04-13T12:38:16.811Z","一个程序员的成长"
"5e945ea6c52e8cce2a1e2601","0","https://juejin.im/post/5e918f2c6fb9a03c2f4e11e2","1","Sentinel在docker中获取CPU利用率的一个BUG","2020-04-13T07:23:20.212Z","捉虫大师"
"5e945ea6c52e8cce2a1e2602","0","https://juejin.im/post/5e8dc8ae518825738943b43e","5","大厂分布式面试题分享：ZooKeeper集群如何实现高可用部署？","2020-04-13T09:04:22.012Z","风平浪静如码"
"5e945ea6c52e8cce2a1e2603","0","https://juejin.im/post/5e9124626fb9a03c854621f5","3","Panic,堆栈跟踪以及如何恢复【最佳实践】（译文）","2020-04-13T11:40:14.798Z","xiayuguo"
"5e945ea6c52e8cce2a1e2604","0","https://juejin.im/post/5e8ac7f06fb9a03c4a496b0d","20","[Skr-Shop]购物车之架构设计","2020-04-13T11:21:01.583Z","大愚Talk"
"5e945ea6c52e8cce2a1e2605","4","https://juejin.im/post/5e86f6c751882573965168e1","35","synchronized原理及其应用（详细且认真）","2020-04-13T11:21:03.167Z","米奇罗"
"5e945ea6c52e8cce2a1e2606","0","https://juejin.im/post/5e902c92e51d4546b847732b","4","Redis内存淘汰策略源码分析以及LFU/LRU实现","2020-04-13T09:21:05.414Z","Takagi_san"
"5e945ea6c52e8cce2a1e2607","4","https://juejin.im/post/5e8e96146fb9a03c714b4d63","2","JSP+SSH+Mysql+C3P0实现的传智播客网上商城","2020-04-13T02:24:03.688Z","张有路"
"5e945ea6c52e8cce2a1e2608","30","https://juejin.im/post/5e817b886fb9a03c7d3cee7c","41","那些年，我们又爱又恨的HashMap（一）","2020-04-13T10:58:02.302Z","Helay"
"5e945ea6c52e8cce2a1e2609","0","https://juejin.im/post/5e8ac73af265da480e68d249","18","大部分程序员还不知道的 Servelt3 异步请求，原来这么简单？","2020-04-13T11:46:02.460Z","楼下小黑哥"
"5e945ea6c52e8cce2a1e260a","0","https://juejin.im/post/5e92a64151882573ca36781b","1","Spring Boot 集成 MyBatis（XML 方式）实现多数据源配置","2020-04-13T07:31:12.207Z","yifanzheng"
"5e945ea6c52e8cce2a1e260b","0","https://juejin.im/post/5e8e81a25188257375468105","7","Redis","2020-04-13T09:38:04.751Z","『十二』"
"5e945ea6c52e8cce2a1e260c","0","https://juejin.im/post/5e8dd8dbe51d4547002732db","0","投向oracle的怀抱（安装使用oracle）","2020-04-13T07:39:04.101Z","git-Dignity"
"5e945ea6c52e8cce2a1e260d","0","https://juejin.im/post/5e8ed66be51d4546d23c0c12","3","Gin框架系列03：换个姿势理解中间件","2020-04-13T11:06:15.165Z","平也"
"5e945ea6c52e8cce2a1e260e","0","https://juejin.im/post/5e9011a651882573680f2e12","2","重磅 | Dragonfly 晋升成为 CNCF  孵化项目","2020-04-13T11:54:00.891Z","阿里巴巴云原生"
"5e945ea6c52e8cce2a1e260f","9","https://juejin.im/post/5e7d8a70f265da79815f7813","42","新名词｜什么是「电源」程序员？","2020-04-13T10:30:03.705Z","cxuan"
"5e945ea6c52e8cce2a1e2610","3","https://juejin.im/post/5e7ef0bae51d4546f16bb3fb","35","Spring Boot中的事务是如何实现的","2020-04-13T12:40:15.741Z","木木匠"
"5e945ea6c52e8cce2a1e2611","0","https://juejin.im/post/5e8db7c76fb9a03c875c95c6","3","Elasticsearch集群规模和性能调优","2020-04-13T10:00:06.410Z","衣舞晨风"
"5e945ea6c52e8cce2a1e2612","102","https://juejin.im/post/5ddbdc10e51d4523425db17f","1528","《吐血整理》顶级程序员工具集","2020-04-13T12:42:14.472Z","敖丙"
"5e945ea6c52e8cce2a1e2613","1","https://juejin.im/post/5e9274386fb9a03c7e2018f4","1","01. SpringCloud实战项目-五分钟搞懂分布式基础概念","2020-04-13T08:07:04.523Z","悟空聊架构"
"5e945ea6c52e8cce2a1e2614","9","https://juejin.im/post/5e781696f265da57434bde9e","42","新版任你发，我用Java 8","2020-04-13T09:01:06.687Z","HollisChuang"
"5e945ea6c52e8cce2a1e2615","12","https://juejin.im/post/5e81fcbae51d4546bb6f33e8","36","《包你懂系列》一文讲清楚 MySQL 事务隔离级别和实现原理，开发人员必备知识点","2020-04-13T12:11:01.929Z","古时的风筝"
"5e945ea6c52e8cce2a1e2616","9","https://juejin.im/post/5e830f546fb9a03c341d9346","23","“对象头(object header)”里知多少","2020-04-13T10:05:20.317Z","Vt"
"5e945ea6c52e8cce2a1e2617","10","https://juejin.im/post/5e7b43945188255dda23d1e3","62","妈妈再也不担心我面试被Redis问得脸都绿了","2020-04-13T11:55:01.807Z","我没有三颗心脏"
"5e945ea6c52e8cce2a1e2618","31","https://juejin.im/post/5e58905f6fb9a07caa270bb0","237","写给大忙人看的操作系统","2020-04-13T08:32:13.628Z","cxuan"
"5e945ea6c52e8cce2a1e2619","10","https://juejin.im/post/5e7c0ea8f265da42bb53cd8e","20","Java 14 发布了，再也不怕 NullPointerException 了！","2020-04-13T08:35:08.436Z","HollisChuang"
"5e945ea6c52e8cce2a1e261a","12","https://juejin.im/post/5e895f91f265da47fa28b68d","10","RedisTemplate使用不当引起服务耗时激增","2020-04-13T11:21:02.302Z","一缕阳光同志"
"5e945ea6c52e8cce2a1e261b","0","https://juejin.im/post/5e8f51a5518825739e070f6e","3","Java 上传和下载文件（附加密和解密）","2020-04-13T07:59:12.239Z","西街青年"
"5e945ea6c52e8cce2a1e261c","9","https://juejin.im/post/5e83e9e6f265da47ac497ffb","13","代码分支规范","2020-04-13T11:17:01.099Z","AskHarries"
"5e945ea6c52e8cce2a1e261d","0","https://juejin.im/post/5e8d708ce51d4546d961f642","3","学Linux到底学什么？","2020-04-13T07:29:12.607Z","良许Linux"
"5e945ea6c52e8cce2a1e261e","0","https://juejin.im/post/5e8e8b7651882573b0473de2","4","什么是列式存储，一文秒懂","2020-04-13T05:38:05.535Z","MageByte"
"5e945ea6c52e8cce2a1e261f","1","https://juejin.im/post/5e898dfde51d45471263e110","18","面试都在问的微服务、服务治理、RPC、下一代微服务... 一文带你彻底搞懂！","2020-04-13T11:20:12.822Z","柠檬橙"
"5e945ea6c52e8cce2a1e2620","14","https://juejin.im/post/5e6c4458518825491b11e082","138","看完这篇 HTTPS，和面试官扯皮就没问题了","2020-04-13T12:18:02.946Z","cxuan"
"5e945ea6c52e8cce2a1e2621","0","https://juejin.im/post/5e8aaf6cf265da47b1778de2","9","SpringBoot 实践系列-集成 RocketMQ","2020-04-13T07:54:05.174Z","glmapper"
"5e945ea6c52e8cce2a1e2622","0","https://juejin.im/post/5e9063af51882573a509aabd","2","Spring boot stater开发助手mica-auto1.2.1发布","2020-04-13T08:25:06.444Z","如梦技术"
"5e945ea6c52e8cce2a1e2623","6","https://juejin.im/post/5e68dd5651882549564b6c28","138","一个不容错过的Spring Cloud实战项目！","2020-04-13T12:26:03.162Z","MacroZheng"
"5e945ea6c52e8cce2a1e2624","0","https://juejin.im/post/5e7ca41c518825360310d3c5","49","全网最全微服务架构—Spring Cloud详解，没有比这更详细的了！","2020-04-13T12:27:02.525Z","风平浪静如码"
"5e945ea6c52e8cce2a1e2625","43","https://juejin.im/post/5e1870736fb9a02fef3a5dcb","816","看完这篇HTTP，跟面试官扯皮就没问题了","2020-04-13T11:29:04.515Z","cxuan"
"5e945ea6c52e8cce2a1e2626","1","https://juejin.im/post/5e8ee9156fb9a03c677e67d8","3","一个跨专业选手的后端java实习面经 已拿阿里美团字节offer","2020-04-13T11:17:00.649Z","王小C"
"5e945ea6c52e8cce2a1e2627","2","https://juejin.im/post/5e8f3e4a6fb9a03c364f11c7","1","使用redis特性来创建每日流水号","2020-04-13T11:57:17.132Z","云晴"
"5e945ea6c52e8cce2a1e2628","0","https://juejin.im/post/5e8fd38ff265da47e7526c8d","2","CRUD Boy也能看到的全排列解法","2020-04-13T09:21:12.476Z","think123"
"5e945ea6c52e8cce2a1e2629","0","https://juejin.im/post/5e8028526fb9a03c494ba6ba","42","Nginx-包教包会-入门","2020-04-13T11:59:16.359Z","张攀钦"
"5e945ea6c52e8cce2a1e262a","0","https://juejin.im/post/5e8b479651882573ad5e0dde","14","Go 每日一库之 gopsutil","2020-04-13T11:55:12.025Z","darjun"
"5e945ea6c52e8cce2a1e262b","12","https://juejin.im/post/5e7771446fb9a07cce7507f2","63","【编程玄学】一个困扰我122天的技术问题，我好像知道答案了。","2020-04-13T11:20:05.284Z","why技术"
"5e945ea6c52e8cce2a1e262c","0","https://juejin.im/post/5e908c61f265da47dd398c87","0","聊聊canal的CanalEventFilter","2020-04-13T00:32:08.030Z","go4it"
"5e945ea6c52e8cce2a1e262d","0","https://juejin.im/post/5e9018f46fb9a03c7204d346","4","Nginx 踩坑 413 Request Entity Too Large","2020-04-13T00:23:16.417Z","harrisonqi"
"5e945ea6c52e8cce2a1e262e","3","https://juejin.im/post/5e85740be51d4547134bca2d","15","还需要学习JDBC吗？如果需要该了解到怎么样的程度？","2020-04-13T11:21:05.785Z","Java3y"
"5e945ea6c52e8cce2a1e262f","0","https://juejin.im/post/5e8fcc99f265da47e02a7d59","4","浅显易懂的带你掌握双亲委派模型","2020-04-13T07:41:05.046Z","我并不优秀但我会一直努力"
"5e945ea6c52e8cce2a1e2630","16","https://juejin.im/post/5e3c21105188254901605b0d","180","《我们一起进大厂》系列-数据库基础","2020-04-13T11:54:02.615Z","敖丙"
"5e945ea6c52e8cce2a1e2631","0","https://juejin.im/post/5e8f2f8b518825738e21725e","2","Rust入坑指南：万物初始","2020-04-13T10:05:05.443Z","面向Google编程"
"5e945ea6c52e8cce2a1e2632","0","https://juejin.im/post/5e8d1e01e51d4546e41be094","9","SQL优化-使用explain分析SQL执行计划","2020-04-13T07:35:07.247Z","好享家技术团队"
"5e945ea6c52e8cce2a1e2633","12","https://juejin.im/post/5e702e66f265da5770144f22","87","恕我直言，我怀疑你没怎么用过枚举","2020-04-13T09:11:06.559Z","CodeSheep"
"5e945ea6c52e8cce2a1e2634","4","https://juejin.im/post/5e8b00acf265da480836ac23","9","ASM字节码编程 | JavaAgent+ASM字节码插桩采集方法名称以及入参和出参结果并记录方法耗时","2020-04-12T16:28:09.872Z","小傅哥"
"5e945ea6c52e8cce2a1e2635","7","https://juejin.im/post/5e834a79f265da47a8311e84","19","面试实战考核：设计一个高并发下的下单功能","2020-04-13T11:48:01.768Z","风平浪静如码"
"5e945ea6c52e8cce2a1e2636","0","https://juejin.im/post/5e908eeff265da47a7412d26","0","算法01 稀疏数组+队列+链表","2020-04-13T05:20:11.865Z","will A"
"5e945ea6c52e8cce2a1e2637","200","https://juejin.im/post/5dd09f5af265da0be72aacbd","1599","《我们一起进大厂》系列-秒杀系统设计","2020-04-13T12:36:05.139Z","敖丙"
"5e945ea6c52e8cce2a1e2638","0","https://juejin.im/post/5e8beb546fb9a03c984320b9","4","SpringBoot2.x基础篇：谈谈SpringBoot内提供的这几种配置绑定","2020-04-13T10:35:02.521Z","恒宇少年"
"5e945ea6c52e8cce2a1e2639","59","https://juejin.im/post/5e11d8795188253a8210815d","745","《吐血整理》顶级大佬学习方法","2020-04-13T12:20:13.216Z","敖丙"
"5e945ea6c52e8cce2a1e263a","0","https://juejin.im/post/5e81e82551882573a1377a08","36","深入浅出让你理解跨域与SSO单点登录原理与技术","2020-04-13T09:22:12.918Z","风平浪静如码"
"5e945ea6c52e8cce2a1e263b","1","https://juejin.im/post/5e852fc66fb9a03c546c2738","8","技术人，从罗永浩直播带货我们学到了什么？","2020-04-13T08:33:12.687Z","SpringForAll社区"
"5e945ea6c52e8cce2a1e263c","2","https://juejin.im/post/5e8efde6f265da47e22f1bb5","2","Git 使用的一些个人理解","2020-04-13T12:08:01.021Z","lenmpeng"
"5e945ea6c52e8cce2a1e263d","33","https://juejin.im/post/5e6599b1f265da572017fbc3","157","没想到MySQL还会问这些...","2020-04-13T12:24:15.397Z","Java3y"
"5e945ea6c52e8cce2a1e263e","41","https://juejin.im/post/5e1e8ca2f265da3e11359d2a","539","程序员不得不了解的硬核知识大全","2020-04-13T12:35:03.640Z","cxuan"
